qid,label_en,description_en,instance_of_uuid,instance_of,gender_uuid,gender,orcid_uuid,orcid,orcid_ref1_hash,orcid_ref1_retrieved_nodeId,orcid_ref1_retrieved_val,orcid_ref1_retrieved_prec,employer_uuid,employer,employer_start_time_nodeId,employer_start_time_val,employer_start_time_prec,employer_end_time_nodeId,employer_end_time_val,employer_end_time_prec,employer_ref1_hash,employer_ref1_referenceUrl,employer_ref1_retrieved_nodeId,employer_ref1_retrieved_val,employer_ref1_retrieved_prec
Q45943775,Seth R. Bordenstein,researcher,24AE5893-359C-4FD1-AF38-74059E63EC66,Q5,c051b4b9-441d-c3a0-90db-d23cc65a7dca,Q6581097,3746c124-4a86-bd76-587c-016f66b353cd,0000-0001-7346-0954,8eb6208639efa82b5e7e4c709b7d18cbfca67411,742521f02b14bf1a6cbf7d4bc599eb77,2019-12-14T00:00:00Z,11,B5B28E75-B0A3-4884-B788-C1DF10799A36,Q29052,,,,,,,f9c309a55265fcddd2cb0be62a530a1787c3783e,https://as.vanderbilt.edu/biosci/people/index.php?group=primary-training-faculty,0fc804bbc48ff257da07bd3a5ac7f2c0,2019-12-09T00:00:00Z,11
