qid,label_en,description_en,inventory_number_uuid,inventory_number,inventory_number_collection,inventory_number_ref1_hash,inventory_number_ref1_statedIn,inventory_number_ref1_referenceUrl,inventory_number_ref1_retrieved_nodeId,inventory_number_ref1_retrieved_val,inventory_number_ref1_retrieved_prec,title_uuid,title,title_subtitle,title_ref1_hash,title_ref1_statedIn,title_ref1_referenceUrl,title_ref1_retrieved_nodeId,title_ref1_retrieved_val,title_ref1_retrieved_prec,creator_uuid,creator,creator_ref1_hash,creator_ref1_statedIn,creator_ref1_referenceUrl,creator_ref1_retrieved_nodeId,creator_ref1_retrieved_val,creator_ref1_retrieved_prec,instance_of_uuid,instance_of,instance_of_ref1_hash,instance_of_ref1_statedIn,instance_of_ref1_referenceUrl,instance_of_ref1_retrieved_nodeId,instance_of_ref1_retrieved_val,instance_of_ref1_retrieved_prec,inception_uuid,inception_nodeId,inception_val,inception_prec,inception_earliest_date_nodeId,inception_earliest_date_val,inception_earliest_date_prec,inception_latest_date_nodeId,inception_latest_date_val,inception_latest_date_prec,inception_sourcing_circumstances,inception_ref1_hash,inception_ref1_statedIn,inception_ref1_referenceUrl,inception_ref1_retrieved_nodeId,inception_ref1_retrieved_val,inception_ref1_retrieved_prec,country_uuid,country,country_ref1_hash,country_ref1_statedIn,country_ref1_referenceUrl,country_ref1_retrieved_nodeId,country_ref1_retrieved_val,country_ref1_retrieved_prec,country_of_origin_uuid,country_of_origin,country_of_origin_ref1_hash,country_of_origin_ref1_statedIn,country_of_origin_ref1_referenceUrl,country_of_origin_ref1_retrieved_nodeId,country_of_origin_ref1_retrieved_val,country_of_origin_ref1_retrieved_prec,height_uuid,height_nodeId,height_val,height_unit,height_ref1_hash,height_ref1_statedIn,height_ref1_referenceUrl,height_ref1_retrieved_nodeId,height_ref1_retrieved_val,height_ref1_retrieved_prec,width_uuid,width_nodeId,width_val,width_unit,width_ref1_hash,width_ref1_statedIn,width_ref1_referenceUrl,width_ref1_retrieved_nodeId,width_ref1_retrieved_val,width_ref1_retrieved_prec,thickness_uuid,thickness_nodeId,thickness_val,thickness_unit,thickness_ref1_hash,thickness_ref1_statedIn,thickness_ref1_referenceUrl,thickness_ref1_retrieved_nodeId,thickness_ref1_retrieved_val,thickness_ref1_retrieved_prec,diameter_uuid,diameter_nodeId,diameter_val,diameter_unit,diameter_ref1_hash,diameter_ref1_statedIn,diameter_ref1_referenceUrl,diameter_ref1_retrieved_nodeId,diameter_ref1_retrieved_val,diameter_ref1_retrieved_prec,inscription_uuid,inscription,inscription_ref1_hash,inscription_ref1_statedIn,inscription_ref1_referenceUrl,inscription_ref1_retrieved_nodeId,inscription_ref1_retrieved_val,inscription_ref1_retrieved_prec,copyright_status_uuid,copyright_status,copyright_status_applies_to_jurisdiction,copyright_status_determination_method,copyright_status_ref1_hash,copyright_status_ref1_statedIn,copyright_status_ref1_referenceUrl,copyright_status_ref1_retrieved_nodeId,copyright_status_ref1_retrieved_val,copyright_status_ref1_retrieved_prec,image_uuid,image,image_ref1_hash,image_ref1_statedIn,image_ref1_referenceUrl,image_ref1_retrieved_nodeId,image_ref1_retrieved_val,image_ref1_retrieved_prec,collection_uuid,collection,collection_start_time_nodeId,collection_start_time_val,collection_start_time_prec,collection_end_time_nodeId,collection_end_time_val,collection_end_time_prec,collection_ref1_hash,collection_ref1_statedIn,collection_ref1_referenceUrl,collection_ref1_retrieved_nodeId,collection_ref1_retrieved_val,collection_ref1_retrieved_prec,location_uuid,location,location_ref1_hash,location_ref1_statedIn,location_ref1_referenceUrl,location_ref1_retrieved_nodeId,location_ref1_retrieved_val,location_ref1_retrieved_prec,iiif_manifest_uuid,iiif_manifest,iiif_manifest_ref1_hash,iiif_manifest_ref1_statedIn,iiif_manifest_ref1_referenceUrl,iiif_manifest_ref1_retrieved_nodeId,iiif_manifest_ref1_retrieved_val,iiif_manifest_ref1_retrieved_prec
Q94696638,St. Sebastian,Painting by Liberale da Verona,7b85fd0c-40ba-690c-b2c4-ea21239e1fc0,1979.0656P,Q18563658,b68bf37c80766670db314a42ae1f762f4b81a53f,,https://library.artstor.org/#/asset/26754868,0f364e2fcaf6b3e5870f19adb2cba00e,2020-11-30T00:00:00Z,11,7be555ea-47e8-c36a-a0ff-b6d9ef45dde7,St. Sebastian,,b68bf37c80766670db314a42ae1f762f4b81a53f,,https://library.artstor.org/#/asset/26754868,0f364e2fcaf6b3e5870f19adb2cba00e,2020-11-30T00:00:00Z,11,0327517e-4ec2-41b7-ea4f-48c6c237845b,Q1374872,b68bf37c80766670db314a42ae1f762f4b81a53f,,https://library.artstor.org/#/asset/26754868,0f364e2fcaf6b3e5870f19adb2cba00e,2020-11-30T00:00:00Z,11,4492c9b4-4e01-b00c-48dc-150f00e7a428,Q3305213,b68bf37c80766670db314a42ae1f762f4b81a53f,,https://library.artstor.org/#/asset/26754868,0f364e2fcaf6b3e5870f19adb2cba00e,2020-11-30T00:00:00Z,11,7450ffc0-4640-9c67-48c4-ef1f49e33773,0122a4ae93b63aa7f2b4a4b6ad6644e1,1525-01-01T00:00:00Z,9,,,,,,,,b68bf37c80766670db314a42ae1f762f4b81a53f,,https://library.artstor.org/#/asset/26754868,0f364e2fcaf6b3e5870f19adb2cba00e,2020-11-30T00:00:00Z,11,,,,,,,,,,,,,,,,,88edf17e-4176-8c53-74d1-4d92f0a3ea09,c88bab80e307f00ac31274dc46825127,26.5,Q218593,b68bf37c80766670db314a42ae1f762f4b81a53f,,https://library.artstor.org/#/asset/26754868,0f364e2fcaf6b3e5870f19adb2cba00e,2020-11-30T00:00:00Z,11,f5255c48-41dc-5e0d-d320-d6a145bda28f,b3d0c2c11bd23ffebd4d2b8b9577da5e,19.5,Q218593,b68bf37c80766670db314a42ae1f762f4b81a53f,,https://library.artstor.org/#/asset/26754868,0f364e2fcaf6b3e5870f19adb2cba00e,2020-11-30T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,be7c5e1b-4aa5-acbd-a2fc-76564df23462,Q18563658,,,,,,,b68bf37c80766670db314a42ae1f762f4b81a53f,,https://library.artstor.org/#/asset/26754868,0f364e2fcaf6b3e5870f19adb2cba00e,2020-11-30T00:00:00Z,11,f0dbd456-448d-7efa-693e-4fc5456f2422,Q18563658,b68bf37c80766670db314a42ae1f762f4b81a53f,,https://library.artstor.org/#/asset/26754868,0f364e2fcaf6b3e5870f19adb2cba00e,2020-11-30T00:00:00Z,11,,,,,,,,
